customer_id,Age,Income,Credit Score,Loan Amount,Tenure,Interest Rate,Existing EMI,Dependents,Experience_years,City,Job Type,Education Level,Marital Status,Loan Purpose,Credit Card Owner,Vehicle Owner,Default Flag,Default Status,Income_Clean,Credit Score_Clean,City_Clean,Job type _Clean,Education level_Clean,Risk Level,Income Segment,Loan Size Category
111315,30,70843.68,747,135375.52,6,7.27,3,3,16,Bangalore,Freelancer,Diploma,Single,Car,No,Yes,1,Yes,70843.68,747,Bangalore,Freelancer,Diploma,High Risk,high,Large
109698,58,32705.04,350,226054.81,36,15.55,2,3,9,Mumbai,Salaried,Diploma,Single,Personal,No,Yes,1,Yes,32705.04,350,Mumbai,Salaried,Diploma,High Risk,high,Large
120833,26,25565.4,448,284329.72,12,17.92,1,0,29,Jaipur,Salaried,HighSchool,Married,Home,Yes,Yes,1,Yes,25565.4,448,Jaipur,Salaried,HighSchool,High Risk,high,Large
119472,62,67948.09,616,212697.16,12,24.53,5,0,19,,Student,Masters,Single,Home,No,No,1,Yes,67948.09,616,unknown,Student,Masters,High Risk,high,Large
113885,64,84524.6,409,310281.24,36,8.31,0,2,31,Pune,Salaried,PhD,Married,Medical,No,No,1,Yes,84524.6,409,Pune,Salaried,PhD,High Risk,high,Large
110062,30,96956.28,635,330417.16,60,27.15,2,4,35,Bangalore,Student,PhD,Married,Personal,Yes,Yes,1,Yes,96956.28,635,Bangalore,Student,PhD,High Risk,high,Large
111913,22,84467.55,889,96669.38,60,12.8,1,3,31,Bangalore,Unemployed,Masters,Divorced,Car,Yes,No,1,Yes,84467.55,889,Bangalore,Unemployed,Masters,High Risk,high,Large
129237,24,55702.34,384,22964.83,60,19.67,1,0,16,Chennai,Student,Diploma,Divorced,Car,Yes,No,1,Yes,55702.34,384,Chennai,Student,Diploma,High Risk,high,Small
125239,34,39191.58,692,201369.17,36,23.23,0,4,33,Bangalore,Student,PhD,Divorced,Travel,No,Yes,1,Yes,39191.58,692,Bangalore,Student,PhD,High Risk,high,Large
129787,55,86552.75,412,5000,60,21.01,3,3,35,Pune,Salaried,,Married,Travel,Yes,No,1,Yes,86552.75,412,Pune,Salaried,unknown,High Risk,high,Small
114897,55,,830,356312.47,60,23.73,2,2,33,Delhi,Student,Diploma,Single,Medical,Yes,No,1,Yes,55020.04,830,Delhi,Student,Diploma,High Risk,high,Large
109872,32,56818.18,398,325648.67,24,22.08,1,3,5,Hyderabad,Salaried,Diploma,Single,Medical,No,No,1,Yes,56818.18,398,Hyderabad,Salaried,Diploma,High Risk,high,Large
119806,34,49475.42,328,261667.15,60,10.44,3,5,19,Delhi,Salaried,Masters,Divorced,Business,No,No,1,Yes,49475.42,328,Delhi,Salaried,Masters,High Risk,high,Large
109401,45,50942.11,345,291268.83,12,12.39,1,1,17,Hyderabad,Freelancer,Bachelors,Single,Business,No,No,1,Yes,50942.11,345,Hyderabad,Freelancer,Bachelors,High Risk,high,Large
106948,46,44359.2,595,137310.08,12,12.53,2,4,36,Jaipur,Business,Bachelors,Married,Personal,No,No,1,Yes,44359.2,595,Jaipur,Business,Bachelors,High Risk,high,Large
124375,29,43517.89,804,120028.23,6,16.21,4,3,5,Delhi,Business,HighSchool,Married,Personal,Yes,Yes,1,Yes,43517.89,804,Delhi,Business,HighSchool,High Risk,high,Large
128008,53,71544.64,680,328809.32,6,24.39,2,3,29,Mumbai,Salaried,PhD,Divorced,Medical,No,No,1,Yes,71544.64,680,Mumbai,Salaried,PhD,High Risk,high,Large
112402,54,46490.03,338,269092.95,48,21.31,1,4,16,Hyderabad,Student,Diploma,Single,Car,Yes,No,1,Yes,46490.03,338,Hyderabad,Student,Diploma,High Risk,high,Large
107653,44,78662.49,448,295906.58,36,27.73,2,4,19,Bangalore,Unemployed,Masters,Single,Education,Yes,No,1,Yes,78662.49,448,Bangalore,Unemployed,Masters,High Risk,high,Large
128675,32,67362.88,644,75800.38,36,23.31,2,5,13,Hyderabad,Unemployed,PhD,Single,Car,Yes,Yes,1,Yes,67362.88,644,Hyderabad,Unemployed,PhD,High Risk,high,Large
126387,20,61900.96,402,308312.41,18,8.81,1,4,28,Pune,Salaried,Masters,Divorced,Business,Yes,No,1,Yes,61900.96,402,Pune,Salaried,Masters,High Risk,high,Large
102960,41,40968.05,466,288499.74,36,7.48,0,2,36,Hyderabad,Business,PhD,Married,Education,Yes,Yes,1,Yes,40968.05,466,Hyderabad,Business,PhD,High Risk,high,Large
106433,42,64044.51,466,291971.48,12,8.53,1,5,35,Pune,Student,HighSchool,Divorced,Medical,Yes,Yes,1,Yes,64044.51,466,Pune,Student,HighSchool,High Risk,high,Large
118724,31,31477.95,788,171463.76,6,24.62,2,4,28,Delhi,Business,Diploma,Single,Education,Yes,No,1,Yes,31477.95,788,Delhi,Business,Diploma,High Risk,high,Large
120282,22,62558.4,355,106675.23,36,23.74,0,4,5,Kolkata,Freelancer,HighSchool,Married,Medical,Yes,Yes,1,Yes,62558.4,355,Kolkata,Freelancer,HighSchool,High Risk,high,Large
107209,24,66930.4,315,81912.17,12,21.02,1,5,18,Chennai,Freelancer,Masters,Single,Business,Yes,No,0,No,66930.4,315,Chennai,Freelancer,Masters,Medium Risk,high,Large
113315,48,16021.6,559,385398.05,60,26.96,2,0,19,Chennai,Student,Bachelors,Divorced,Education,No,Yes,1,Yes,16021.6,559,Chennai,Student,Bachelors,High Risk,high,Large
123588,47,86500.12,899,259441.77,24,7.29,1,0,4,Hyderabad,Student,HighSchool,Married,Travel,No,Yes,1,Yes,86500.12,899,Hyderabad,Student,HighSchool,High Risk,high,Large
103829,53,32176.58,521,428116.67,6,25.08,1,3,0,Kolkata,Student,Bachelors,Divorced,Personal,No,No,1,Yes,32176.58,521,Kolkata,Student,Bachelors,High Risk,high,Large
102842,48,60859.07,790,517015.01,6,24.04,5,2,36,Mumbai,Freelancer,Bachelors,Single,Education,No,Yes,1,Yes,60859.07,790,Mumbai,Freelancer,Bachelors,High Risk,high,Large
103053,60,67362.48,593,204176.55,48,8.26,1,1,15,Delhi,Unemployed,Bachelors,Married,Travel,Yes,No,1,Yes,67362.48,593,Delhi,Unemployed,Bachelors,High Risk,high,Large
106730,33,60404.83,736,40953.39,36,19.13,2,3,17,Bangalore,Salaried,Masters,Married,Medical,No,No,0,No,60404.83,736,Bangalore,Salaried,Masters,Very Low Risk,high,Medium
111511,19,47034.3,333,5000,12,13.63,1,0,0,Bangalore,Unemployed,Bachelors,Single,Car,Yes,Yes,1,Yes,47034.3,333,Bangalore,Unemployed,Bachelors,High Risk,high,Small
113061,42,77569.03,324,279593.06,18,26.18,1,0,18,Jaipur,Student,,Single,Car,No,Yes,1,Yes,77569.03,324,Jaipur,Student,unknown,High Risk,high,Large
117547,19,61514.07,536,140765.79,60,18.04,0,0,4,Hyderabad,Unemployed,Diploma,Divorced,Car,No,Yes,1,Yes,61514.07,536,Hyderabad,Unemployed,Diploma,High Risk,high,Large
125747,24,55822.66,885,99568.45,18,18.69,3,1,24,Chennai,Freelancer,Bachelors,Single,Business,Yes,Yes,1,Yes,55822.66,885,Chennai,Freelancer,Bachelors,High Risk,high,Large
112259,39,37693.05,,324432.98,12,12.61,1,2,7,Delhi,Salaried,Masters,Married,Education,Yes,No,1,Yes,37693.05,601,Delhi,Salaried,Masters,High Risk,high,Large
109084,51,66314.86,594,54957.43,18,20.38,2,1,18,Kolkata,Student,Bachelors,Single,Home,No,Yes,1,Yes,66314.86,594,Kolkata,Student,Bachelors,High Risk,high,Medium
115053,37,60629.52,753,310651.22,18,27.46,1,5,13,Mumbai,Business,Bachelors,Married,Business,No,Yes,1,Yes,60629.52,753,Mumbai,Business,Bachelors,High Risk,high,Large
115030,54,67356.16,398,440376.82,48,22.25,2,0,34,Delhi,Freelancer,HighSchool,Married,Education,No,Yes,1,Yes,67356.16,398,Delhi,Freelancer,HighSchool,High Risk,high,Large
111628,23,66230.62,895,238185.96,48,12.67,2,1,21,Hyderabad,Freelancer,Masters,Single,Personal,No,No,1,Yes,66230.62,895,Hyderabad,Freelancer,Masters,High Risk,high,Large
117897,26,95095.75,766,104791.62,36,23.28,2,0,36,Pune,Business,HighSchool,Divorced,Car,No,No,1,Yes,95095.75,766,Pune,Business,HighSchool,High Risk,high,Large
115838,48,72634.31,562,179120.06,18,7.47,2,0,31,Mumbai,Salaried,Diploma,Single,Education,No,No,1,Yes,72634.31,562,Mumbai,Salaried,Diploma,High Risk,high,Large
127650,51,21734.82,736,307520.92,18,23.15,1,2,7,Chennai,Freelancer,Bachelors,Married,Personal,No,No,1,Yes,21734.82,736,Chennai,Freelancer,Bachelors,High Risk,high,Large
108658,33,42716.39,548,5000,12,9.17,3,1,0,Bangalore,Unemployed,HighSchool,Married,Travel,No,Yes,1,Yes,42716.39,548,Bangalore,Unemployed,HighSchool,High Risk,high,Small
103427,32,87863.48,740,84556.74,60,18.21,0,1,19,Bangalore,Business,Masters,Married,Medical,No,No,1,Yes,87863.48,740,Bangalore,Business,Masters,High Risk,high,Large
114004,19,11559.7,567,359883.66,24,23.79,0,0,17,Chennai,Salaried,Bachelors,Married,Travel,Yes,No,1,Yes,11559.7,567,Chennai,Salaried,Bachelors,High Risk,high,Large
115737,56,53989.18,623,114418.21,18,20.88,1,3,18,Delhi,Business,Masters,Married,Home,Yes,No,0,No,53989.18,623,Delhi,Business,Masters,Low Risk,high,Large
114835,58,46536.54,656,15224.88,6,17.42,3,2,4,Kolkata,Freelancer,HighSchool,Divorced,Medical,No,Yes,1,Yes,46536.54,656,Kolkata,Freelancer,HighSchool,High Risk,high,Small
126571,21,63795.37,541,396494.55,24,21.24,3,4,31,Kolkata,Business,Diploma,Single,Personal,Yes,No,1,Yes,63795.37,541,Kolkata,Business,Diploma,High Risk,high,Large
127448,53,45487.99,848,195100.05,24,10.91,2,4,8,Mumbai,Salaried,Diploma,Married,Home,No,Yes,0,No,45487.99,848,Mumbai,Salaried,Diploma,Very Low Risk,high,Large
120985,53,31608.95,807,85658.64,48,25.79,1,4,4,Jaipur,Freelancer,PhD,Single,Home,No,Yes,0,No,31608.95,807,Jaipur,Freelancer,PhD,Very Low Risk,high,Large
103172,37,47871.26,885,120797.63,24,17.3,1,4,37,Pune,Business,Bachelors,Divorced,Medical,Yes,No,1,Yes,47871.26,885,Pune,Business,Bachelors,High Risk,high,Large
125473,41,50668.97,783,180572.4,24,15.64,2,4,10,Kolkata,Student,Diploma,Single,Travel,Yes,No,1,Yes,50668.97,783,Kolkata,Student,Diploma,High Risk,high,Large
128653,40,89342.09,769,5000,48,22.95,0,0,37,,Student,HighSchool,Married,Business,No,No,0,No,89342.09,769,unknown,Student,HighSchool,Very Low Risk,high,Small
109169,64,41158.72,702,112447.57,12,23.81,2,5,32,Jaipur,Business,HighSchool,Married,Business,Yes,Yes,1,Yes,41158.72,702,Jaipur,Business,HighSchool,High Risk,high,Large
103929,54,22172.66,831,194164.23,48,17.13,1,1,18,Hyderabad,Student,Bachelors,Divorced,Car,No,Yes,1,Yes,22172.66,831,Hyderabad,Student,Bachelors,High Risk,high,Large
116833,46,60021.51,763,314443.83,60,17.28,4,5,24,Chennai,Student,Bachelors,Divorced,Business,No,No,1,Yes,60021.51,763,Chennai,Student,Bachelors,High Risk,high,Large
106248,18,57690.8,766,186749.64,36,8.07,0,2,5,Pune,Unemployed,HighSchool,Single,Education,Yes,No,1,Yes,57690.8,766,Pune,Unemployed,HighSchool,High Risk,high,Large
118597,25,69094.07,526,421141.26,12,19.25,1,3,11,Pune,Student,Bachelors,Divorced,Travel,Yes,Yes,1,Yes,69094.07,526,Pune,Student,Bachelors,High Risk,high,Large
102061,31,75647.68,567,294202.01,48,25.07,3,2,8,Hyderabad,Freelancer,Masters,Married,Car,Yes,No,1,Yes,75647.68,567,Hyderabad,Freelancer,Masters,High Risk,high,Large
102564,38,43699.72,808,315225.74,60,15.29,2,3,1,Bangalore,Freelancer,HighSchool,Single,Travel,No,No,1,Yes,43699.72,808,Bangalore,Freelancer,HighSchool,High Risk,high,Large
123786,53,63911.66,888,335904.99,6,20.32,0,3,38,Mumbai,Unemployed,Masters,Divorced,Home,No,Yes,1,Yes,63911.66,888,Mumbai,Unemployed,Masters,High Risk,high,Large
114405,18,59974.16,386,243494.69,24,16.48,1,5,16,Kolkata,Salaried,Bachelors,Married,Car,No,Yes,1,Yes,59974.16,386,Kolkata,Salaried,Bachelors,High Risk,high,Large
117246,27,69113.12,469,343266.68,18,14.07,4,2,16,Pune,Freelancer,HighSchool,Married,Car,No,Yes,1,Yes,69113.12,469,Pune,Freelancer,HighSchool,High Risk,high,Large
129427,45,54508.37,871,183208.5,60,21.42,0,2,35,Mumbai,Business,HighSchool,Single,Personal,Yes,No,1,Yes,54508.37,871,Mumbai,Business,HighSchool,High Risk,high,Large
123832,43,36591.97,762,169417.84,36,27.21,3,2,11,,Salaried,HighSchool,Divorced,Business,No,No,1,Yes,36591.97,762,unknown,Salaried,HighSchool,High Risk,high,Large
101966,56,43898.9,848,195041.87,12,17.87,0,4,28,Chennai,Salaried,HighSchool,Single,Travel,Yes,Yes,1,Yes,43898.9,848,Chennai,Salaried,HighSchool,High Risk,high,Large
123090,29,70893.61,390,273435.8,6,18.79,0,4,30,Chennai,Business,HighSchool,Single,Car,No,No,1,Yes,70893.61,390,Chennai,Business,HighSchool,High Risk,high,Large
121313,21,103629.16,661,363156.42,36,24.74,2,4,3,Chennai,,PhD,Divorced,Car,Yes,Yes,1,Yes,103629.16,661,Chennai,unknown,PhD,High Risk,high,Large
105096,60,42320.38,558,340330.51,24,15.5,1,3,35,,Freelancer,PhD,Divorced,Travel,Yes,No,1,Yes,42320.38,558,unknown,Freelancer,PhD,High Risk,high,Large
102900,27,86837.21,413,190523.55,6,24.94,2,1,14,Chennai,Business,HighSchool,Divorced,Personal,Yes,No,1,Yes,86837.21,413,Chennai,Business,HighSchool,High Risk,high,Large
101690,34,73946.92,847,211855.77,36,10.5,1,2,18,Delhi,Salaried,PhD,Single,Travel,No,No,1,Yes,73946.92,847,Delhi,Salaried,PhD,High Risk,high,Large
118521,62,59092.47,617,36985.91,18,24.17,0,4,37,Mumbai,Business,Bachelors,Divorced,Travel,No,Yes,0,No,59092.47,617,Mumbai,Business,Bachelors,Low Risk,high,Medium
104413,22,38541.16,822,5000,60,7.42,2,4,11,Pune,Business,Bachelors,Divorced,Personal,Yes,No,0,No,38541.16,822,Pune,Business,Bachelors,Very Low Risk,high,Small
100506,50,45372.4,886,279817.03,36,14.1,2,1,27,Delhi,Student,HighSchool,Divorced,Medical,No,No,1,Yes,45372.4,886,Delhi,Student,HighSchool,High Risk,high,Large
102043,64,95062.44,630,180321.07,24,15.71,1,5,35,Bangalore,Unemployed,HighSchool,Single,Personal,No,Yes,1,Yes,95062.44,630,Bangalore,Unemployed,HighSchool,High Risk,high,Large
119590,56,72936.23,533,206324.13,36,11.4,1,0,24,Jaipur,Salaried,PhD,Divorced,Car,No,No,1,Yes,72936.23,533,Jaipur,Salaried,PhD,High Risk,high,Large
123167,51,57488.02,453,240193.12,6,24.79,0,4,30,Pune,Business,Bachelors,Single,Personal,Yes,No,1,Yes,57488.02,453,Pune,Business,Bachelors,High Risk,high,Large
116719,18,72595.63,587,57814.57,12,20.33,1,4,11,Hyderabad,Salaried,HighSchool,Married,Travel,Yes,No,1,Yes,72595.63,587,Hyderabad,Salaried,HighSchool,High Risk,high,Medium
117495,43,89301.45,547,176182.86,12,17.69,2,3,26,Mumbai,Freelancer,PhD,Single,Education,No,Yes,1,Yes,89301.45,547,Mumbai,Freelancer,PhD,High Risk,high,Large
111288,31,107736.28,789,154419.41,48,14.87,2,5,0,,Business,Diploma,Single,Home,Yes,No,1,Yes,107736.28,789,unknown,Business,Diploma,High Risk,high,Large
106404,24,94207.88,339,231200.14,6,16.14,1,3,14,Bangalore,Salaried,Diploma,Single,Education,No,Yes,1,Yes,94207.88,339,Bangalore,Salaried,Diploma,High Risk,high,Large
126638,44,36582.32,640,5000,6,25.2,3,1,35,Jaipur,Freelancer,Diploma,Divorced,Home,Yes,No,0,No,36582.32,640,Jaipur,Freelancer,Diploma,Low Risk,high,Small
124074,54,78102.03,515,206996.34,48,15.25,0,1,17,Hyderabad,Salaried,Masters,Married,Education,No,Yes,1,Yes,78102.03,515,Hyderabad,Salaried,Masters,High Risk,high,Large
115420,38,44655.56,868,27674.25,18,19.28,1,2,11,Kolkata,Student,Masters,Married,Car,Yes,Yes,1,Yes,44655.56,868,Kolkata,Student,Masters,High Risk,high,Small
106186,21,68726.93,488,5000,24,27.9,1,3,2,Mumbai,Salaried,Bachelors,Single,Travel,No,Yes,1,Yes,68726.93,488,Mumbai,Salaried,Bachelors,High Risk,high,Small
121820,64,56969.04,868,100984.83,18,15.97,3,2,20,Pune,Unemployed,Bachelors,Divorced,Medical,Yes,No,1,Yes,56969.04,868,Pune,Unemployed,Bachelors,High Risk,high,Large
110643,48,37272.85,349,5000,36,23.67,1,4,0,Hyderabad,Freelancer,HighSchool,Single,Travel,Yes,No,1,Yes,37272.85,349,Hyderabad,Freelancer,HighSchool,High Risk,high,Small
118980,58,79953.44,757,345883.58,60,27.78,3,4,21,Chennai,Student,Masters,Divorced,Travel,No,Yes,1,Yes,79953.44,757,Chennai,Student,Masters,High Risk,high,Large
120317,37,46602.32,609,96356.42,36,17.77,1,0,32,Chennai,Business,Diploma,Divorced,Business,No,No,1,Yes,46602.32,609,Chennai,Business,Diploma,High Risk,high,Large
126758,28,54031.91,471,125662.6,12,9.15,1,4,5,Kolkata,Unemployed,HighSchool,Divorced,Medical,No,Yes,1,Yes,54031.91,471,Kolkata,Unemployed,HighSchool,High Risk,high,Large
107786,59,98812.32,570,94277.5,12,16.8,2,4,35,Delhi,Unemployed,Masters,Single,Travel,Yes,Yes,1,Yes,98812.32,570,Delhi,Unemployed,Masters,High Risk,high,Large
120822,58,11531.22,762,286076.5,6,20.96,6,2,38,Chennai,Student,HighSchool,Single,Business,No,No,1,Yes,11531.22,762,Chennai,Student,HighSchool,High Risk,high,Large
129038,54,72670.81,479,171836.91,48,26,0,3,2,Chennai,Freelancer,Diploma,Married,Education,Yes,Yes,1,Yes,72670.81,479,Chennai,Freelancer,Diploma,High Risk,high,Large
113995,50,74710.62,760,185067.57,18,24.17,1,3,21,Hyderabad,Business,Bachelors,Divorced,Business,Yes,No,1,Yes,74710.62,760,Hyderabad,Business,Bachelors,High Risk,high,Large
101569,46,66839.83,355,10657.11,24,25.04,0,3,1,Kolkata,Unemployed,Diploma,Divorced,Travel,No,No,1,Yes,66839.83,355,Kolkata,Unemployed,Diploma,High Risk,high,Small
123308,20,21099.95,425,38765.81,48,12.3,0,4,21,Bangalore,Unemployed,HighSchool,Married,Business,No,Yes,1,Yes,21099.95,425,Bangalore,Unemployed,HighSchool,High Risk,high,Medium
124357,47,39945.07,828,278583.2,12,24.23,1,0,6,Chennai,Salaried,Masters,Single,Education,Yes,Yes,0,No,39945.07,828,Chennai,Salaried,Masters,Very Low Risk,high,Large
125310,57,84306.23,303,120020.16,60,26.11,1,3,9,Delhi,Freelancer,Bachelors,Divorced,Travel,No,Yes,1,Yes,84306.23,303,Delhi,Freelancer,Bachelors,High Risk,high,Large
116502,61,34636.05,375,77667.93,12,11.64,1,1,5,Mumbai,Salaried,Diploma,Divorced,Home,No,Yes,1,Yes,34636.05,375,Mumbai,Salaried,Diploma,High Risk,high,Large
128697,44,37953.54,761,522080.86,6,16.2,3,3,21,Kolkata,Student,Masters,Single,Education,No,No,1,Yes,37953.54,761,Kolkata,Student,Masters,High Risk,high,Large
113066,31,52945.22,,43628.2,36,18.6,3,4,0,Mumbai,Freelancer,HighSchool,Divorced,Medical,No,Yes,1,Yes,52945.22,601,Mumbai,Freelancer,HighSchool,High Risk,high,Medium
111769,28,64850.7,396,472505.13,18,7.01,0,3,3,Kolkata,Business,,Single,Car,No,No,1,Yes,64850.7,396,Kolkata,Business,unknown,High Risk,high,Large
122565,24,107078.52,624,276505.43,60,8.33,1,1,31,Bangalore,Business,Masters,Married,Personal,Yes,Yes,1,Yes,107078.52,624,Bangalore,Business,Masters,High Risk,high,Large
109712,28,54153.78,366,423494.99,24,11.46,1,1,2,Chennai,Business,PhD,Single,Business,Yes,Yes,1,Yes,54153.78,366,Chennai,Business,PhD,High Risk,high,Large
114874,46,39341.48,838,259567.29,48,25.07,0,1,31,,Freelancer,HighSchool,Single,Medical,No,Yes,1,Yes,39341.48,838,unknown,Freelancer,HighSchool,High Risk,high,Large
106741,30,88394.11,615,152856.36,48,18.01,2,1,10,Hyderabad,Freelancer,PhD,Divorced,Personal,No,No,1,Yes,88394.11,615,Hyderabad,Freelancer,PhD,High Risk,high,Large
113317,56,10254.38,537,139223.21,6,23.52,1,0,29,Mumbai,Unemployed,Bachelors,Single,Medical,No,No,1,Yes,10254.38,537,Mumbai,Unemployed,Bachelors,High Risk,high,Large
101266,25,52804.25,521,296022.53,6,17.28,1,3,8,Pune,Freelancer,HighSchool,Divorced,Home,No,No,1,Yes,52804.25,521,Pune,Freelancer,HighSchool,High Risk,high,Large
112836,63,27510.49,549,52923.3,60,25.26,0,3,21,Hyderabad,,HighSchool,Single,Travel,No,Yes,1,Yes,27510.49,549,Hyderabad,unknown,HighSchool,High Risk,high,Medium
101302,40,36628.76,897,209295.13,60,22.79,2,5,20,Bangalore,Student,Diploma,Married,Education,Yes,No,1,Yes,36628.76,897,Bangalore,Student,Diploma,High Risk,high,Large
125558,18,94285.6,824,5000,48,26.02,0,0,10,Pune,Freelancer,Diploma,Single,Travel,No,Yes,1,Yes,94285.6,824,Pune,Freelancer,Diploma,High Risk,high,Small
118040,63,56998.78,502,430097.73,60,9.22,1,1,7,Mumbai,Salaried,Bachelors,Single,Medical,No,Yes,1,Yes,56998.78,502,Mumbai,Salaried,Bachelors,High Risk,high,Large
126601,62,,741,251705.16,48,19.98,3,4,16,Delhi,Unemployed,HighSchool,Married,Travel,Yes,No,1,Yes,55020.04,741,Delhi,Unemployed,HighSchool,High Risk,high,Large
101968,29,72580.23,752,28112.57,12,14.58,3,0,3,Jaipur,Freelancer,Masters,Married,Personal,No,No,0,No,72580.23,752,Jaipur,Freelancer,Masters,Very Low Risk,high,Small
119804,47,54658.87,787,39577.17,36,25.29,2,2,24,Chennai,Freelancer,HighSchool,Married,Personal,Yes,Yes,1,Yes,54658.87,787,Chennai,Freelancer,HighSchool,High Risk,high,Medium
114244,57,67343.35,880,309079.54,6,8.86,3,1,23,Kolkata,Business,PhD,Single,Travel,No,Yes,1,Yes,67343.35,880,Kolkata,Business,PhD,High Risk,high,Large
103115,48,73160.37,815,501030.98,48,9.3,1,5,2,Jaipur,Unemployed,Masters,Married,Personal,No,No,1,Yes,73160.37,815,Jaipur,Unemployed,Masters,High Risk,high,Large
103639,41,60081.06,573,166187.69,48,18.49,0,5,34,Chennai,Freelancer,Masters,Single,Education,No,Yes,0,No,60081.06,573,Chennai,Freelancer,Masters,Medium Risk,high,Large
101962,32,52253.17,577,5000,6,25.2,2,5,37,Delhi,Salaried,PhD,Divorced,Personal,Yes,No,1,Yes,52253.17,577,Delhi,Salaried,PhD,High Risk,high,Small
111925,59,43515.11,847,5000,24,17.97,4,5,21,Chennai,Business,Diploma,Single,Medical,No,Yes,0,No,43515.11,847,Chennai,Business,Diploma,Very Low Risk,high,Small
122197,48,49719.06,,455425.23,24,26.55,1,5,35,Jaipur,Student,Diploma,Married,Travel,No,No,1,Yes,49719.06,601,Jaipur,Student,Diploma,High Risk,high,Large
106462,30,65980.61,360,389161.42,48,19.27,6,4,30,Chennai,Unemployed,Masters,Single,Personal,Yes,Yes,1,Yes,65980.61,360,Chennai,Unemployed,Masters,High Risk,high,Large
109443,53,28817.84,837,374971.12,18,23.59,0,0,25,Jaipur,Salaried,PhD,Divorced,Personal,Yes,Yes,1,Yes,28817.84,837,Jaipur,Salaried,PhD,High Risk,high,Large
101047,35,58752.93,360,136786.69,36,18.07,1,5,30,Pune,Unemployed,Masters,Divorced,Travel,No,Yes,1,Yes,58752.93,360,Pune,Unemployed,Masters,High Risk,high,Large
120888,31,49418.08,486,301383.84,60,19.56,1,1,7,Pune,Business,Diploma,Divorced,Business,Yes,No,1,Yes,49418.08,486,Pune,Business,Diploma,High Risk,high,Large
117496,39,46097.68,733,87945.17,48,26.62,0,2,20,Hyderabad,Student,Diploma,Single,Car,No,No,1,Yes,46097.68,733,Hyderabad,Student,Diploma,High Risk,high,Large
111416,18,93116.96,536,28755.02,48,7.61,0,5,20,Bangalore,Student,HighSchool,Single,Travel,Yes,No,1,Yes,93116.96,536,Bangalore,Student,HighSchool,High Risk,high,Small
127809,52,8000,687,69444.2,24,15.3,1,0,13,Mumbai,Unemployed,PhD,Single,Car,Yes,No,1,Yes,8000,687,Mumbai,Unemployed,PhD,High Risk,high,Medium
122875,27,,778,218934.38,36,10.89,3,5,5,Kolkata,Student,PhD,Single,Home,No,No,1,Yes,55020.04,778,Kolkata,Student,PhD,High Risk,high,Large
129851,37,71390.8,565,101669.47,48,18.24,2,4,10,,Salaried,PhD,Married,Car,Yes,No,1,Yes,71390.8,565,unknown,Salaried,PhD,High Risk,high,Large
106388,37,85822.05,732,375453.25,6,9.87,2,1,33,Bangalore,Student,PhD,Single,Car,No,No,1,Yes,85822.05,732,Bangalore,Student,PhD,High Risk,high,Large
101758,49,75867.31,528,92401.83,36,8.24,2,5,28,Pune,Salaried,Bachelors,Single,Education,Yes,Yes,1,Yes,75867.31,528,Pune,Salaried,Bachelors,High Risk,high,Large
111433,22,43853.97,484,162647.71,36,19.88,1,0,20,Delhi,Freelancer,HighSchool,Divorced,Education,No,Yes,1,Yes,43853.97,484,Delhi,Freelancer,HighSchool,High Risk,high,Large
